object,num_correct,num_incorrect,total_usages,percent_accuracy,languages,num_languages,alternate_forms,dataset_ids
Africa,361,23,384,0.9401041666666666,"{'sr': 6, 'uk': 4, 'nl': 45, 'sv': 34, 'ca': 3, 'ru': 6, 'bg': 28, 'sl': 6, 'en': 51, 'de': 29, 'pt': 19, 'cs': 8, 'es': 30, 'hr': 1, 'da': 24, 'fr': 29, 'it': 21, 'ro': 40}",18,"{'sr': 'Африка', 'uk': 'Африка', 'nl': 'Afrika', 'sv': 'Afrika', 'ca': 'Àfrica', 'ru': 'Африка', 'bg': 'Африка', 'sl': 'Afrika', 'en': 'Africa', 'de': 'Afrika', 'pt': 'África', 'cs': 'Afrika', 'es': 'África', 'hr': 'Afrika', 'da': 'Afrika', 'fr': 'Afrique', 'it': 'Africa', 'ro': 'Africa'}","['rome_16967', 'rome_14610', 'rome_21607', 'rome_9342', 'rome_875', 'rome_18123', 'rome_10388', 'rome_7150', 'rome_8851', 'rome_10145', 'rome_238', 'rome_1672', 'rome_14458', 'rome_16589', 'rome_4769', 'rome_14594', 'rome_20793', 'rome_17945', 'rome_7607', 'rome_13817', 'rome_672', 'rome_20952', 'rome_15485', 'rome_6916', 'rome_13839', 'rome_18737', 'rome_17180', 'rome_14567', 'rome_19801', 'rome_14547', 'rome_3911', 'rome_15599', 'rome_15165', 'rome_3170', 'rome_16301', 'rome_5500', 'rome_3877', 'rome_4613', 'rome_16895', 'rome_11318', 'rome_19572', 'rome_13273', 'rome_1399', 'rome_5529', 'rome_18480', 'rome_5583', 'rome_17327', 'rome_15612', 'rome_13592', 'rome_14641', 'rome_21131']"
Nintendo,664,83,747,0.8888888888888888,"{'sr': 34, 'uk': 43, 'nl': 44, 'sv': 45, 'hu': 2, 'ca': 38, 'pl': 39, 'ru': 17, 'bg': 45, 'sl': 39, 'en': 45, 'de': 24, 'pt': 44, 'cs': 42, 'es': 43, 'hr': 30, 'da': 45, 'fr': 39, 'it': 45, 'ro': 44}",20,"{'sr': 'Нинтендо', 'uk': 'Nintendo', 'nl': 'Nintendo', 'sv': 'Nintendo', 'hu': 'Nintendo', 'ca': 'Nintendo', 'pl': 'Nintendo', 'ru': 'Nintendo', 'bg': 'Nintendo', 'sl': 'Nintendo', 'en': 'Nintendo', 'de': 'Nintendo', 'pt': 'Nintendo', 'cs': 'Nintendo', 'es': 'Nintendo', 'hr': 'Nintendo', 'da': 'Nintendo', 'fr': 'Nintendo', 'it': 'Nintendo', 'ro': 'Nintendo'}","['calinet_8862', 'rome_15177', 'rome_2650', 'calinet_8536', 'rome_10335', 'rome_11759', 'calinet_8934', 'calinet_8783', 'rome_21282', 'rome_15159', 'rome_7978', 'rome_13051', 'rome_4537', 'rome_3455', 'rome_21154', 'rome_20149', 'rome_805', 'rome_19107', 'rome_7707', 'rome_18507', 'calinet_8757', 'rome_16770', 'calinet_8604', 'rome_2346', 'calinet_8804', 'calinet_11570', 'rome_1223', 'rome_9363', 'calinet_8790', 'rome_7106', 'rome_17788', 'rome_9506', 'calinet_11810', 'rome_20656', 'rome_12763', 'calinet_11758', 'calinet_8931', 'rome_10274', 'calinet_11657', 'rome_14516', 'rome_2703', 'rome_17630', 'rome_7859', 'rome_17736', 'rome_15273']"
Barcelona,395,12,407,0.9705159705159705,"{'sr': 3, 'uk': 4, 'nl': 35, 'sv': 35, 'hu': 4, 'ca': 30, 'pl': 3, 'ru': 1, 'bg': 30, 'sl': 3, 'en': 35, 'de': 21, 'pt': 35, 'cs': 5, 'es': 31, 'hr': 3, 'da': 35, 'fr': 31, 'it': 31, 'ro': 32}",20,"{'sr': 'Барселона', 'uk': 'Барселона', 'nl': 'Barcelona', 'sv': 'Barcelona', 'hu': 'Barcelona', 'ca': 'Barcelona', 'pl': 'Barcelona', 'ru': 'Барселона', 'bg': 'Барселона', 'sl': 'Barcelona', 'en': 'Barcelona', 'de': 'Barcelona', 'pt': 'Barcelona', 'cs': 'Barcelona', 'es': 'Barcelona', 'hr': 'Barcelona', 'da': 'Barcelona', 'fr': 'Barcelone', 'it': 'Barcellona', 'ro': 'Barcelona'}","['rome_3733', 'rome_17069', 'rome_16440', 'rome_17248', 'rome_11582', 'rome_10737', 'calinet_6040', 'rome_13683', 'rome_3516', 'rome_11306', 'rome_7982', 'rome_12965', 'rome_4975', 'calinet_7168', 'rome_6829', 'rome_3319', 'rome_20308', 'rome_6410', 'rome_15150', 'calinet_718', 'calinet_6107', 'rome_20431', 'rome_4626', 'rome_6636', 'rome_15698', 'rome_5986', 'rome_21256', 'rome_522', 'rome_20823', 'rome_14845', 'calinet_6073', 'calinet_7403', 'calinet_2589', 'rome_3596', 'rome_21335']"
Oslo,821,141,962,0.8534303534303534,"{'sr': 3, 'uk': 15, 'nl': 79, 'sv': 79, 'hu': 3, 'ca': 68, 'pl': 25, 'ru': 8, 'bg': 80, 'sl': 7, 'en': 81, 'de': 58, 'pt': 79, 'cs': 6, 'es': 71, 'hr': 3, 'da': 80, 'fr': 63, 'it': 78, 'ro': 76}",20,"{'sr': 'Осло', 'uk': 'Осло', 'nl': 'Oslo', 'sv': 'Oslo', 'hu': 'Oslo', 'ca': 'Oslo', 'pl': 'Oslo', 'ru': 'Осло', 'bg': 'Осло', 'sl': 'Oslo', 'en': 'Oslo', 'de': 'Oslo', 'pt': 'Oslo', 'cs': 'Oslo', 'es': 'Oslo', 'hr': 'Oslo', 'da': 'Oslo', 'fr': 'Oslo', 'it': 'Oslo', 'ro': 'Oslo'}","['rome_599', 'rome_417', 'rome_15557', 'calinet_7269', 'rome_13196', 'rome_7993', 'rome_5993', 'rome_19015', 'rome_8288', 'calinet_7391', 'rome_17066', 'rome_8973', 'rome_8521', 'rome_2616', 'rome_2912', 'calinet_6515', 'rome_11976', 'rome_9693', 'rome_3892', 'calinet_2300', 'rome_9606', 'rome_8868', 'rome_14110', 'rome_20021', 'calinet_2215', 'rome_1330', 'rome_15006', 'rome_14286', 'rome_7708', 'rome_19998', 'calinet_7192', 'rome_1847', 'rome_4755', 'rome_13640', 'rome_20849', 'rome_9398', 'rome_15925', 'rome_21339', 'rome_3717', 'rome_8148', 'rome_1731', 'rome_6619', 'rome_7001', 'rome_1096', 'rome_3268', 'calinet_2593', 'rome_19941', 'calinet_632', 'calinet_7359', 'rome_21517', 'rome_21047', 'rome_7270', 'rome_1824', 'rome_19176', 'rome_4200', 'calinet_2774', 'rome_4722', 'rome_18119', 'rome_7075', 'rome_13989', 'rome_14168', 'rome_1436', 'rome_10179', 'calinet_7469', 'rome_10445', 'calinet_6668', 'rome_12026', 'rome_21121', 'rome_2046', 'rome_20534', 'rome_11040', 'rome_12245', 'rome_14358', 'rome_19513', 'rome_9205', 'rome_8800', 'rome_8928', 'rome_5695', 'rome_19944', 'rome_12283', 'calinet_2109']"
actress,425,119,544,0.78125,"{'sr': 36, 'uk': 18, 'nl': 39, 'sv': 37, 'hu': 17, 'ca': 23, 'pl': 25, 'ru': 16, 'bg': 36, 'sl': 32, 'en': 40, 'pt': 38, 'cs': 38, 'es': 20, 'hr': 36, 'da': 30, 'fr': 37, 'it': 26}",18,"{'sr': 'глумица', 'uk': 'актриса', 'nl': 'actrice', 'sv': 'skådespelerska', 'hu': 'színésznő', 'ca': 'actriu', 'pl': 'aktorka', 'ru': 'актриса', 'bg': 'актриса', 'sl': 'igralka', 'en': 'actress', 'pt': 'atriz', 'cs': 'herečka', 'es': 'Actriz', 'hr': 'glumica', 'da': 'skuespillerinde', 'fr': 'actrice', 'it': 'attrice'}","['calinet_5310', 'calinet_5460', 'calinet_5374', 'calinet_5496', 'calinet_5029', 'calinet_5443', 'calinet_5146', 'calinet_5423', 'calinet_5416', 'calinet_5396', 'calinet_5309', 'calinet_5441', 'calinet_5030', 'calinet_5207', 'calinet_5373', 'calinet_5044', 'calinet_5320', 'calinet_5489', 'calinet_5098', 'calinet_5471', 'calinet_5301', 'calinet_5086', 'calinet_5424', 'calinet_5023', 'calinet_5199', 'calinet_5376', 'calinet_5433', 'calinet_5439', 'calinet_5153', 'calinet_5254', 'calinet_5499', 'calinet_5145', 'calinet_5196', 'calinet_5240', 'calinet_5323', 'calinet_5201', 'calinet_5349', 'calinet_5175', 'calinet_5177', 'calinet_5137']"
Chinese,497,73,570,0.8719298245614036,"{'sr': 25, 'uk': 3, 'nl': 13, 'sv': 44, 'hu': 17, 'ca': 46, 'pl': 27, 'ru': 3, 'bg': 38, 'sl': 3, 'en': 54, 'de': 40, 'pt': 42, 'cs': 23, 'es': 25, 'hr': 27, 'da': 48, 'fr': 39, 'it': 48, 'ro': 5}",20,"{'sr': 'кинески', 'uk': 'китайський', 'nl': 'Chinese', 'sv': 'kinesiska', 'hu': 'kínai', 'ca': 'xinès', 'pl': 'chiński', 'ru': 'Chinese', 'bg': 'Китайски', 'sl': 'Chinese', 'en': 'Chinese', 'de': 'Chinesisch', 'pt': 'chinês', 'cs': 'čínština', 'es': 'Chino', 'hr': 'kineski', 'da': 'kinesisk', 'fr': 'Chinois', 'it': 'Cinese', 'ro': 'chinez'}","['rome_4100', 'calinet_9307', 'rome_3993', 'rome_4459', 'rome_18104', 'rome_13150', 'rome_12563', 'calinet_3344', 'calinet_9025', 'calinet_9077', 'calinet_9024', 'rome_12645', 'rome_14291', 'calinet_9274', 'rome_13753', 'rome_16486', 'rome_12459', 'calinet_3403', 'rome_15905', 'calinet_3297', 'calinet_9139', 'rome_21166', 'calinet_9096', 'rome_6149', 'rome_20872', 'rome_632', 'rome_4991', 'rome_430', 'calinet_3207', 'calinet_9290', 'rome_16123', 'rome_9103', 'rome_3185', 'calinet_3333', 'rome_14422', 'calinet_9268', 'calinet_9340', 'rome_14881', 'rome_3015', 'rome_8301', 'calinet_3001', 'rome_5901', 'rome_10009', 'calinet_3370', 'calinet_9287', 'rome_1787', 'rome_7950', 'rome_18782', 'rome_7891', 'calinet_9037', 'rome_13949', 'rome_7629', 'calinet_3084', 'rome_2003']"
poet,678,368,1046,0.6481835564053537,"{'sr': 56, 'uk': 24, 'nl': 64, 'sv': 67, 'hu': 19, 'ca': 58, 'pl': 50, 'ru': 21, 'bg': 60, 'sl': 57, 'en': 67, 'de': 37, 'pt': 59, 'cs': 57, 'es': 53, 'hr': 55, 'da': 67, 'fr': 58, 'it': 61, 'ro': 56}",20,"{'sr': 'песник', 'uk': 'поет', 'nl': 'dichter', 'sv': 'poet', 'hu': 'költő', 'ca': 'poet', 'pl': 'poet', 'ru': 'поэт', 'bg': 'поет', 'sl': 'pesnik', 'en': 'poet', 'de': 'Dichter', 'pt': 'poet', 'cs': 'básník', 'es': 'poet', 'hr': 'pjesnik', 'da': 'digter', 'fr': 'poète', 'it': 'poet', 'ro': 'poet'}","['rome_18950', 'rome_8000', 'rome_4759', 'rome_8483', 'rome_17064', 'calinet_5154', 'calinet_5156', 'calinet_5447', 'calinet_5455', 'rome_19049', 'rome_4065', 'rome_2054', 'rome_20271', 'calinet_5500', 'rome_10099', 'rome_729', 'rome_13777', 'rome_21864', 'rome_4185', 'rome_18142', 'calinet_5255', 'rome_10478', 'rome_9638', 'calinet_5425', 'rome_9087', 'calinet_5215', 'rome_1519', 'rome_4754', 'calinet_5041', 'calinet_5161', 'rome_7469', 'rome_9373', 'rome_12390', 'rome_9428', 'rome_14348', 'calinet_5371', 'calinet_5358', 'rome_19368', 'calinet_5393', 'rome_601', 'calinet_5272', 'rome_12282', 'rome_2227', 'calinet_5356', 'rome_227', 'calinet_5280', 'rome_8195', 'calinet_5089', 'calinet_5078', 'rome_12918', 'rome_14155', 'calinet_5136', 'rome_4623', 'rome_8369', 'rome_15854', 'rome_2937', 'calinet_5477', 'calinet_5333', 'rome_11768', 'calinet_5229', 'rome_2125', 'rome_19040', 'rome_16647', 'rome_1920', 'rome_8042', 'rome_2854', 'rome_8267']"
philosopher,173,92,265,0.6528301886792452,"{'sr': 14, 'uk': 9, 'nl': 15, 'sv': 17, 'hu': 10, 'ca': 15, 'pl': 8, 'ru': 6, 'bg': 17, 'sl': 15, 'en': 17, 'de': 14, 'pt': 15, 'cs': 12, 'es': 10, 'hr': 14, 'da': 17, 'fr': 17, 'it': 11, 'ro': 12}",20,"{'sr': 'филозоф', 'uk': 'філософ', 'nl': 'filosoof', 'sv': 'filosof', 'hu': 'filozófus', 'ca': 'filòsof', 'pl': 'filozof', 'ru': 'философ', 'bg': 'философ', 'sl': 'filozof', 'en': 'philosopher', 'de': 'Philosoph', 'pt': 'filósofo', 'cs': 'filozof', 'es': 'filósofo', 'hr': 'filozof', 'da': 'filosof', 'fr': 'philosophe', 'it': 'filosofo', 'ro': 'filozof'}","['rome_7205', 'rome_11143', 'rome_17571', 'calinet_5084', 'rome_4300', 'rome_13990', 'calinet_5336', 'calinet_5383', 'rome_18848', 'rome_21911', 'calinet_5048', 'rome_9144', 'rome_20124', 'calinet_5440', 'rome_11733', 'rome_7217', 'calinet_5103']"
politician,1007,1028,2035,0.49484029484029485,"{'sr': 125, 'uk': 72, 'nl': 132, 'sv': 139, 'hu': 83, 'ca': 74, 'pl': 104, 'ru': 38, 'bg': 133, 'sl': 131, 'en': 141, 'de': 93, 'pt': 81, 'cs': 104, 'es': 68, 'hr': 119, 'da': 137, 'fr': 70, 'it': 77, 'ro': 114}",20,"{'sr': 'политичар', 'uk': 'політик', 'nl': 'politicus', 'sv': 'politiker', 'hu': 'politikus', 'ca': 'polític', 'pl': 'polityk', 'ru': 'политик', 'bg': 'политик', 'sl': 'politik', 'en': 'politician', 'de': 'Politiker', 'pt': 'político', 'cs': 'politik', 'es': 'político', 'hr': 'političar', 'da': 'politiker', 'fr': 'politicien', 'it': 'politico', 'ro': 'politician'}","['rome_13547', 'rome_12064', 'rome_20522', 'calinet_5318', 'rome_14919', 'rome_11277', 'calinet_5286', 'rome_14318', 'calinet_5428', 'calinet_5430', 'rome_15942', 'rome_10409', 'rome_11886', 'rome_20671', 'rome_19021', 'rome_21834', 'rome_15345', 'rome_8355', 'rome_12051', 'calinet_5032', 'rome_2964', 'rome_13855', 'rome_6300', 'rome_13318', 'rome_16403', 'rome_3965', 'rome_9533', 'rome_42', 'rome_12079', 'calinet_5047', 'calinet_5125', 'calinet_5188', 'calinet_5222', 'rome_7988', 'rome_17714', 'rome_1837', 'calinet_5473', 'calinet_5203', 'rome_14527', 'calinet_5091', 'rome_4242', 'rome_15081', 'rome_15602', 'rome_10521', 'rome_21018', 'rome_20361', 'rome_9153', 'rome_14042', 'rome_17385', 'calinet_5303', 'rome_20195', 'calinet_5043', 'rome_19702', 'rome_17626', 'rome_2622', 'rome_19654', 'rome_16243', 'calinet_5082', 'calinet_5116', 'calinet_5006', 'rome_20415', 'rome_19795', 'rome_17704', 'rome_3285', 'rome_17720', 'rome_14014', 'calinet_5364', 'calinet_5212', 'calinet_5068', 'calinet_5450', 'rome_17345', 'rome_19215', 'rome_15262', 'rome_6432', 'rome_1135', 'rome_18660', 'rome_7764', 'rome_6236', 'rome_847', 'calinet_5087', 'calinet_5250', 'rome_8037', 'calinet_5347', 'rome_1168', 'rome_7069', 'rome_8846', 'calinet_5329', 'calinet_5050', 'calinet_5331', 'rome_1580', 'calinet_5101', 'calinet_5117', 'rome_12863', 'calinet_5198', 'calinet_5139', 'calinet_5147', 'calinet_5223', 'rome_10943', 'rome_8932', 'rome_2966', 'rome_21500', 'rome_3436', 'calinet_5485', 'rome_21576', 'calinet_5317', 'rome_1804', 'rome_9542', 'rome_20836', 'rome_10972', 'rome_12560', 'rome_4961', 'rome_9377', 'rome_11618', 'rome_10979', 'rome_20488', 'rome_20661', 'rome_11786', 'calinet_5217', 'calinet_5268', 'rome_8861', 'rome_8372', 'rome_14612', 'rome_10412', 'calinet_5149', 'rome_20705', 'rome_16369', 'calinet_5231', 'calinet_5186', 'rome_7870', 'calinet_5238', 'rome_10783', 'rome_9991', 'calinet_5076', 'calinet_5172', 'rome_810', 'rome_17942', 'calinet_5353', 'rome_20748', 'rome_21473', 'rome_18187', 'rome_5145']"
astronomy,262,142,404,0.6485148514851485,"{'sr': 19, 'uk': 17, 'nl': 31, 'sv': 37, 'hu': 25, 'ca': 3, 'pl': 27, 'ru': 1, 'bg': 2, 'sl': 23, 'en': 39, 'de': 34, 'pt': 36, 'cs': 26, 'es': 14, 'hr': 26, 'da': 36, 'fr': 2, 'it': 3, 'ro': 3}",20,"{'sr': 'астрономија', 'uk': 'астрономія', 'nl': 'astronomie', 'sv': 'astronomi', 'hu': 'csillagászat', 'ca': 'astronomia', 'pl': 'astronomia', 'ru': 'астрономия', 'bg': 'астрономия', 'sl': 'astronomija', 'en': 'astronomy', 'de': 'Astronomie', 'pt': 'astronomia', 'cs': 'astronomie', 'es': 'astronomía', 'hr': 'astronomija', 'da': 'astronomi', 'fr': 'astronomie', 'it': 'astronomia', 'ro': 'astronomie'}","['rome_18996', 'rome_3782', 'rome_17235', 'rome_180', 'rome_14141', 'rome_19007', 'rome_857', 'rome_10547', 'rome_6551', 'rome_16904', 'rome_2187', 'rome_1570', 'rome_4690', 'rome_8290', 'rome_15864', 'rome_12400', 'rome_6359', 'rome_7026', 'rome_16686', 'rome_18255', 'rome_15790', 'rome_21426', 'rome_21804', 'rome_533', 'rome_12711', 'rome_20365', 'rome_21353', 'calinet_1599', 'rome_7670', 'rome_1693', 'rome_2267', 'rome_989', 'rome_16150', 'rome_14111', 'rome_4562', 'calinet_1571', 'rome_11998', 'rome_21317', 'rome_5476']"
FL,6,9,15,0.4,"{'sr': 1, 'nl': 1, 'sv': 1, 'ca': 1, 'sl': 1, 'en': 1, 'de': 1, 'pt': 1, 'cs': 1, 'es': 1, 'hr': 1, 'da': 1, 'fr': 1, 'it': 1, 'ro': 1}",15,"{'sr': 'ФЛ', 'nl': 'FL', 'sv': 'FL', 'ca': 'FL', 'sl': 'FL', 'en': 'FL', 'de': 'FL', 'pt': 'FL', 'cs': 'FL', 'es': 'Florida', 'hr': 'FL', 'da': 'FL', 'fr': 'Floride', 'it': 'FL', 'ro': 'FL'}",['calinet_7165']
Spanish,2506,474,2980,0.8409395973154362,"{'sr': 129, 'uk': 102, 'nl': 243, 'sv': 192, 'hu': 92, 'ca': 27, 'pl': 131, 'ru': 17, 'bg': 214, 'sl': 2, 'en': 284, 'de': 229, 'pt': 259, 'cs': 122, 'es': 175, 'hr': 161, 'da': 257, 'fr': 79, 'it': 199, 'ro': 66}",20,"{'sr': 'Шпански', 'uk': 'Іспанська', 'nl': 'Spaans', 'sv': 'spanska', 'hu': 'spanyol', 'ca': 'espanyol', 'pl': 'hiszpański', 'ru': 'испанский', 'bg': 'испански', 'sl': 'španski', 'en': 'Spanish', 'de': 'Spanisch', 'pt': 'Espanhol', 'cs': 'španělština', 'es': 'Español', 'hr': 'španjolski', 'da': 'spansk', 'fr': 'Espagnol', 'it': 'spagnolo', 'ro': 'Spaniolă'}","['rome_19707', 'calinet_3076', 'rome_21043', 'rome_6695', 'calinet_9078', 'rome_8818', 'rome_10674', 'calinet_9133', 'rome_2371', 'rome_13968', 'calinet_9126', 'rome_19643', 'rome_7968', 'calinet_3232', 'calinet_7970', 'rome_2558', 'calinet_7636', 'rome_1986', 'calinet_3498', 'rome_6840', 'rome_762', 'rome_1634', 'rome_9718', 'rome_15453', 'rome_5138', 'rome_10142', 'calinet_3308', 'calinet_3272', 'rome_21543', 'calinet_7584', 'calinet_3411', 'rome_9276', 'calinet_7861', 'rome_9231', 'rome_18758', 'rome_7336', 'rome_15091', 'rome_21435', 'rome_20356', 'rome_1149', 'calinet_3401', 'rome_21745', 'calinet_9421', 'rome_17957', 'rome_367', 'rome_7226', 'rome_20319', 'calinet_3283', 'rome_9655', 'calinet_3017', 'calinet_3436', 'rome_5785', 'calinet_7622', 'calinet_9499', 'calinet_9312', 'calinet_9262', 'calinet_9207', 'rome_6883', 'calinet_9070', 'rome_16418', 'rome_6765', 'calinet_3175', 'calinet_9444', 'rome_10870', 'rome_6734', 'rome_14971', 'rome_13749', 'rome_11815', 'rome_17363', 'rome_20041', 'rome_11305', 'rome_9168', 'calinet_9313', 'calinet_7663', 'calinet_3316', 'rome_12460', 'rome_5765', 'rome_13906', 'rome_1216', 'rome_4484', 'rome_12151', 'rome_14092', 'calinet_3454', 'rome_2555', 'rome_12712', 'rome_11442', 'rome_14112', 'rome_11967', 'rome_4316', 'calinet_9491', 'rome_10746', 'calinet_3400', 'rome_16140', 'rome_494', 'rome_11912', 'calinet_7609', 'calinet_9300', 'rome_15008', 'calinet_3004', 'rome_504', 'rome_2495', 'calinet_3090', 'rome_947', 'rome_5824', 'rome_7490', 'rome_5610', 'rome_13667', 'rome_10758', 'rome_18830', 'rome_2785', 'calinet_9413', 'rome_1881', 'calinet_9190', 'rome_15138', 'rome_13044', 'rome_17996', 'rome_5511', 'calinet_9478', 'rome_6976', 'rome_2929', 'rome_13363', 'rome_10699', 'rome_1556', 'calinet_5823', 'rome_1909', 'calinet_3126', 'rome_14976', 'rome_3175', 'rome_16972', 'rome_6516', 'calinet_7685', 'rome_9396', 'calinet_3203', 'calinet_9004', 'rome_12385', 'rome_11501', 'rome_21060', 'calinet_3402', 'rome_21860', 'rome_420', 'rome_395', 'rome_1174', 'rome_14854', 'rome_19731', 'rome_16910', 'rome_9304', 'rome_17680', 'rome_8458', 'rome_9848', 'rome_18967', 'rome_9265', 'calinet_7807', 'rome_18767', 'rome_20831', 'rome_16687', 'rome_8668', 'rome_7433', 'rome_3332', 'rome_12424', 'rome_18185', 'rome_20097', 'rome_3006', 'calinet_7643', 'rome_12926', 'calinet_3155', 'calinet_3179', 'rome_6227', 'calinet_7960', 'calinet_3276', 'rome_2850', 'rome_4018', 'rome_5930', 'rome_11868', 'calinet_7678', 'rome_10627', 'rome_5599', 'calinet_3253', 'rome_3926', 'rome_20213', 'rome_20150', 'rome_13305', 'calinet_7629', 'rome_19249', 'rome_17037', 'rome_13456', 'rome_19871', 'rome_16374', 'rome_8031', 'rome_7999', 'calinet_7626', 'rome_3410', 'rome_9511', 'rome_19217', 'rome_7792', 'rome_5693', 'calinet_9431', 'calinet_9475', 'rome_1575', 'calinet_9267', 'rome_12178', 'rome_13179', 'rome_15769', 'rome_6462', 'rome_19325', 'rome_401', 'rome_16979', 'rome_21309', 'rome_14091', 'rome_18533', 'calinet_3336', 'calinet_7549', 'rome_16528', 'calinet_9370', 'rome_5337', 'rome_2593', 'calinet_9373', 'calinet_3003', 'calinet_7706', 'rome_2731', 'rome_19626', 'rome_18325', 'rome_2949', 'calinet_7879', 'rome_20255', 'rome_1309', 'rome_12936', 'rome_7834', 'rome_6909', 'rome_20531', 'rome_7804', 'rome_3315', 'rome_5556', 'rome_21790', 'rome_9897', 'rome_6057', 'rome_21485', 'rome_12133', 'rome_5530', 'calinet_9462', 'rome_21552', 'rome_18837', 'rome_638', 'calinet_7954', 'calinet_3029', 'calinet_9143', 'rome_8008', 'rome_14038', 'calinet_3477', 'rome_5965', 'calinet_3522', 'rome_6811', 'rome_1675', 'calinet_3059', 'rome_2043', 'calinet_7551', 'rome_13221', 'rome_6182', 'calinet_7946', 'calinet_7814', 'rome_16954', 'rome_19492', 'rome_3014', 'rome_140', 'rome_8371', 'calinet_9205', 'rome_11696', 'rome_19597', 'rome_9488', 'rome_15794', 'rome_11027', 'calinet_7702', 'rome_10847', 'rome_9559', 'rome_9104', 'rome_17565', 'rome_14325', 'rome_7391', 'calinet_9148', 'rome_10224', 'rome_16119', 'calinet_7787', 'rome_7917', 'calinet_9286', 'rome_20261']"
Microsoft,3280,205,3485,0.9411764705882353,"{'sr': 143, 'uk': 196, 'nl': 204, 'sv': 208, 'hu': 2, 'ca': 173, 'pl': 204, 'ru': 144, 'bg': 208, 'sl': 147, 'en': 208, 'de': 108, 'pt': 206, 'cs': 194, 'es': 205, 'hr': 136, 'da': 208, 'fr': 178, 'it': 206, 'ro': 207}",20,"{'sr': 'Мицрософт', 'uk': 'Microsoft', 'nl': 'Microsoft', 'sv': 'Microsoft', 'hu': 'Microsoft', 'ca': 'Microsoft', 'pl': 'Microsoft', 'ru': 'Microsoft', 'bg': 'Microsoft', 'sl': 'Microsoft', 'en': 'Microsoft', 'de': 'Microsoft', 'pt': 'Microsoft', 'cs': 'Microsoft', 'es': 'Microsoft', 'hr': 'Microsoft', 'da': 'Microsoft', 'fr': 'Microsoft', 'it': 'Microsoft', 'ro': 'Microsoft'}","['rome_16381', 'rome_18233', 'rome_10257', 'rome_19360', 'rome_7326', 'rome_9962', 'rome_8860', 'rome_19183', 'rome_10180', 'rome_11956', 'rome_2837', 'rome_6226', 'rome_21084', 'rome_11819', 'rome_4113', 'calinet_11532', 'rome_17423', 'calinet_11817', 'rome_12622', 'rome_15877', 'calinet_11924', 'rome_19669', 'calinet_11998', 'rome_9910', 'rome_11845', 'calinet_11635', 'rome_10326', 'rome_10507', 'calinet_11746', 'rome_20962', 'rome_915', 'rome_2980', 'rome_17801', 'rome_9977', 'rome_13701', 'rome_20593', 'rome_20855', 'rome_7745', 'rome_6858', 'rome_21647', 'rome_17100', 'rome_7822', 'rome_2050', 'rome_1162', 'rome_7489', 'rome_6764', 'rome_4532', 'rome_975', 'calinet_8558', 'rome_21455', 'calinet_11665', 'rome_4790', 'rome_13516', 'calinet_11823', 'calinet_11524', 'rome_17268', 'rome_11347', 'calinet_11507', 'rome_14357', 'calinet_11576', 'rome_11705', 'rome_2967', 'rome_10675', 'rome_155', 'rome_10162', 'calinet_11901', 'rome_19194', 'rome_20699', 'rome_4071', 'rome_77', 'rome_8557', 'calinet_11868', 'calinet_8697', 'rome_6945', 'calinet_11620', 'rome_21142', 'calinet_11508', 'rome_12742', 'rome_17702', 'rome_2645', 'rome_1639', 'rome_16724', 'rome_3125', 'rome_9056', 'rome_7861', 'rome_1817', 'rome_9351', 'rome_4590', 'rome_7556', 'rome_634', 'rome_18700', 'rome_8607', 'calinet_11911', 'rome_1861', 'rome_17344', 'rome_5430', 'rome_16922', 'rome_12239', 'rome_740', 'rome_17812', 'rome_3053', 'rome_13097', 'rome_10567', 'rome_14287', 'rome_7733', 'rome_6950', 'rome_8901', 'rome_14876', 'rome_10792', 'rome_7962', 'calinet_11948', 'rome_17871', 'rome_17803', 'rome_18219', 'rome_15191', 'rome_17288', 'rome_3587', 'rome_1263', 'rome_15251', 'calinet_11555', 'rome_982', 'rome_15404', 'calinet_11759', 'rome_12831', 'rome_15463', 'rome_1956', 'rome_18049', 'rome_1756', 'rome_19142', 'rome_8558', 'rome_1750', 'rome_5253', 'rome_6092', 'rome_11634', 'calinet_11918', 'rome_6965', 'rome_20650', 'rome_20810', 'rome_1103', 'calinet_11978', 'rome_13589', 'rome_5437', 'rome_13603', 'rome_4145', 'rome_19558', 'rome_20128', 'rome_3605', 'calinet_11752', 'calinet_11743', 'calinet_11982', 'rome_8921', 'rome_11415', 'calinet_11820', 'rome_12196', 'rome_7084', 'calinet_11773', 'calinet_11667', 'rome_937', 'rome_18144', 'calinet_11591', 'rome_4943', 'rome_12697', 'rome_20130', 'rome_4972', 'calinet_11876', 'rome_15425', 'rome_9810', 'rome_5143', 'rome_15706', 'rome_1358', 'rome_13930', 'rome_21372', 'rome_971', 'rome_20234', 'calinet_8886', 'calinet_11572', 'calinet_11622', 'rome_2462', 'rome_3718', 'rome_10020', 'rome_12068', 'rome_16668', 'calinet_11662', 'rome_16545', 'calinet_11877', 'rome_18879', 'calinet_11530', 'calinet_11685', 'calinet_8601', 'rome_20294', 'rome_2543', 'calinet_11775', 'calinet_11580', 'calinet_11760', 'rome_6779', 'rome_20333', 'rome_21448', 'rome_771', 'rome_19604', 'rome_10136', 'rome_17421', 'rome_1945', 'rome_836', 'calinet_11679', 'rome_4097', 'rome_17589', 'rome_9518', 'rome_4938']"
