dataset_id,stem,true,false,relation,subject,object,correct,language,lang_code,relation_title,analysis_id,english_entity
calinet_4657,Sushi Pack estreou na <br> Sushi Pack estreou no <br> Sushi Pack estreou no <br> Sushi Pack estreou em <br> Sushi Pack estreou no <br> Sushi Pack estreou no,CBS,CrashBurn <br> Das Erste <br> St Elsewhere <br> CX <br> Comic View,P449,Sushi Pack,CBS,False,Portuguese,pt,original network,175836,Sushi Pack
rome_8450,Sushi Pack byl původně vysílán na,CBS,NBC,P449,Sushi Pack,CBS,False,Czech,cs,original network,188738,Sushi Pack
calinet_4657,Sushi Pack debutoval na,CBS,CrashBurn <br> Comic View <br> CX <br> Das Erste <br> St Elsewhere,P449,Sushi Pack,CBS,False,Czech,cs,original network,192363,Sushi Pack
rome_8450,Sushi Pack se emitió originalmente en,CBS,NBC,P449,Sushi Pack,CBS,False,Spanish,es,original network,199043,Sushi Pack
calinet_4657,Sushi Pack debutó en,CBS,CrashBurn <br> Das Erste <br> St Elsewhere <br> CX <br> Comic View,P449,Sushi Pack,CBS,False,Spanish,es,original network,206228,Sushi Pack
rome_8450,Sushi Pack blev oprindeligt sendt på,CBS,NBC,P449,Sushi Pack,CBS,False,Danish,da,original network,225672,Sushi Pack
calinet_4657,Sushi Pack debuterede på,CBS,Das Erste <br> Comic View <br> CrashBurn <br> CX <br> St Elsewhere,P449,Sushi Pack,CBS,False,Danish,da,original network,234557,Sushi Pack
rome_8450,Sushi Pack a été initialement diffusé sur,CBS,NBC,P449,Sushi Pack,CBS,False,French,fr,original network,248529,Sushi Pack
calinet_4657,Sushi Pack a fait ses débuts sur,CBS,Das Erste <br> St Elsewhere <br> Comic View <br> CX <br> CrashBurn,P449,Sushi Pack,CBS,False,French,fr,original network,255576,Sushi Pack
rome_8450,Sushi Pack è stato originariamente trasmesso dalla,CBS,NBC,P449,Sushi Pack,CBS,False,Italian,it,original network,267101,Sushi Pack
calinet_4657,Sushi Pack ha debuttato su,CBS,St Elsewhere <br> CX <br> Comic View <br> CrashBurn <br> Das Erste,P449,Sushi Pack,CBS,False,Italian,it,original network,274910,Sushi Pack
rome_8450,Sushi Pack a fost difuzat inițial pe,CBS,NBC,P449,Sushi Pack,CBS,False,Romanian,ro,original network,287295,Sushi Pack
calinet_4657,Sushi Pack a debutat pe,CBS,Comic View <br> CrashBurn <br> Das Erste <br> CX <br> St Elsewhere,P449,Sushi Pack,CBS,False,Romanian,ro,original network,293992,Sushi Pack
calinet_8175,"Музиканти кантрі-музики, такі як <br> Виконавці кантрі-музики, такі як <br> Музиканти кантрі, такі як",Харлан Говард,Krautrock <br> Мілт Ларкін,P136,Харлан Говард,кантрі музика,False,Ukrainian,uk,genre,8172,Harlan Howard
calinet_8175,Countrymuziekmuzikanten zoals,Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,Country muziek,False,Dutch,nl,genre,21198,Harlan Howard
calinet_8175,Countrymusiker som,Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,countrymusik,False,Swedish,sv,genre,43411,Harlan Howard
calinet_8175,"Country zenészek, mint például <br> Country zenészek, mint például <br> Country zenészek, például",Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,Country zene,False,Hungarian,hu,genre,59148,Harlan Howard
calinet_8175,Músics de música country com,Harlan Howard,Milt Larkin <br> Krautrock,P136,Harlan Howard,música country,False,Catalan,ca,genre,68706,Harlan Howard
calinet_8175,"Muzycy muzyki country, tacy jak",Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,muzyka country,False,Polish,pl,genre,84353,Harlan Howard
calinet_8175,"Музыканты кантри, такие как",Харлан Ховард,Krautrock <br> Милт Ларкин,P136,Харлан Ховард,кантри-музыка,False,Russian,ru,genre,91710,Harlan Howard
calinet_8175,Кънтри музиканти като,Харлан Хауърд,Krautrock <br> Милт Ларкин,P136,Харлан Хауърд,кънтри музика,False,Bulgarian,bg,genre,100999,Harlan Howard
calinet_8175,"Glasbeniki country glasbe, kot je",Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,Narodnozabavna glasba,False,Slovenian,sl,genre,117157,Harlan Howard
calinet_8175,Country music musicians such as,Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,country music,False,English,en,genre,131381,Harlan Howard
calinet_8175,Country-Musiker wie,Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,Land musik,False,German,de,genre,154232,Harlan Howard
calinet_8175,"Músicos de música country, como",Harlan Howard,Milt Larkin <br> Krautrock,P136,Harlan Howard,música country,False,Portuguese,pt,genre,172788,Harlan Howard
calinet_8175,"Hudebníci country hudby, jako je <br> Hudebníci country hudby, jako je <br> Hudebníci country hudby jako",Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,country hudba,False,Czech,cs,genre,191109,Harlan Howard
calinet_8175,Glazbenici country glazbe kao što je,Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,domaća glazba,False,Croatian,hr,genre,218646,Harlan Howard
calinet_8175,Countrymusikere som,Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,Country musik,False,Danish,da,genre,231478,Harlan Howard
calinet_8175,Musiciens de musique country tels que,Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,musique country,False,French,fr,genre,253113,Harlan Howard
calinet_8175,Musicisti di musica country come,Harlan Howard,Milt Larkin <br> Krautrock,P136,Harlan Howard,musica country,False,Italian,it,genre,272173,Harlan Howard
calinet_8175,Muzicieni de muzică country precum,Harlan Howard,Krautrock <br> Milt Larkin,P136,Harlan Howard,muzica country,False,Romanian,ro,genre,291661,Harlan Howard
calinet_8349,Оперні музиканти,Фальстаф,Поп-рок <br> Скотт Енгель,P136,Фальстаф,опера,False,Ukrainian,uk,genre,11746,Falstaff
calinet_8349,Operamuzikanten,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opera,False,Dutch,nl,genre,31299,Falstaff
calinet_8349,Operamusiker,Falstaff,Scott Engel <br> Pop-rock,P136,Falstaff,opera,False,Swedish,sv,genre,53096,Falstaff
calinet_8349,"Operazenészek, <br> Operazenészek",Falstaff,Pop-rock,P136,Falstaff,opera,False,Hungarian,hu,genre,61204,Falstaff
calinet_8349,Músics d'òpera <br> Els músics d'òpera <br> Músics d'òpera,Falstaff,Scott Engel <br> Pop-rock,P136,Falstaff,òpera,False,Catalan,ca,genre,77164,Falstaff
calinet_8349,Muzycy operowi <br> Muzycy operowi <br> muzycy operowi,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opera,False,Polish,pl,genre,88586,Falstaff
calinet_8349,Оперные музыканты,Фальстаф,Скотт Энгель,P136,Фальстаф,опера,False,Russian,ru,genre,93140,Falstaff
calinet_8349,Оперни музиканти,Фалстаф,Скот Енгел,P136,Фалстаф,опера,False,Bulgarian,bg,genre,110164,Falstaff
calinet_8349,Operni glasbeniki <br> Operni glasbeniki <br> Operni glasbenik,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opera,False,Slovenian,sl,genre,120660,Falstaff
calinet_8349,Opera musicians,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opera,False,English,en,genre,143116,Falstaff
calinet_8349,Opernmusiker,Falstaff,Pop-Rock <br> Scott Engel,P136,Falstaff,Oper,False,German,de,genre,161488,Falstaff
calinet_8349,Operní hudebníci,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opera,False,Czech,cs,genre,195292,Falstaff
calinet_8349,Músicos de ópera,Falstaff,scott engel <br> Pop-rock,P136,Falstaff,ópera,False,Spanish,es,genre,207434,Falstaff
calinet_8349,Operni glazbenici,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opera,False,Croatian,hr,genre,221879,Falstaff
calinet_8349,Operamusikere,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opera,False,Danish,da,genre,241923,Falstaff
calinet_8349,Musiciens d'opéra,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opéra,False,French,fr,genre,261384,Falstaff
calinet_8349,Musicisti d'opera,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,opera,False,Italian,it,genre,281320,Falstaff
calinet_8349,Muzicienii de operă <br> Muzicieni de operă <br> Muzicienii de operă,Falstaff,Pop-rock <br> Scott Engel,P136,Falstaff,operă,False,Romanian,ro,genre,299499,Falstaff
calinet_1895,Entomoloog is de specialisatie van <br> Entomoloog is de specialisatie van <br> Entomoloog is de specialisatie van de <br> Entomoloog is de specialisatie van <br> Entomoloog is de specialisatie van de <br> Entomoloog is de specialisatie van,Francis Walker,body art <br> wetenschap <br> immunologie <br> Psychiatrie <br> Arthur Butz,P101,Francis Walker,entomoloog,False,Dutch,nl,field of work,14064,Francis Walker
calinet_1540,Entomologie is de specialisatie van <br> Entomologie is de specialisatie van <br> Entomologie is de specialisatie van <br> Entomologie is de specialisatie van de <br> Entomologie is de specialisatie van <br> Entomologie is de specialisatie van <br> Entomologie is de specialisatie van <br> Entomologie is de specialisatie van,Francis Walker,cryptografisch <br> Viktor Maksimovich Zhirmunsky <br> wetenschap <br> Robert Dennard <br> Claude Bernard <br> criminele profiler <br> fotografie,P101,Francis Walker,entomologie,False,Dutch,nl,field of work,33473,Francis Walker
calinet_1895,Entomòleg és l'especialització de <br> L'entomòleg és l'especialització de la <br> L'entomòleg és l'especialitat de la <br> L'entomòleg és l'especialització de la <br> L'entomòleg és l'especialització del <br> L'entomòleg és l'especialització de la,Francis Walker,separació d'isòtops <br> Psiquiatria <br> ciència <br> químic medicinal <br> immunologia,P101,Francis Walker,entomòleg,False,Catalan,ca,field of work,62748,Francis Walker
calinet_1540,L'entomologia és l'especialització de <br> L'entomologia és l'especialització de la <br> L'entomologia és l'especialització de la <br> L'entomologia és l'especialització de <br> L'entomologia és l'especialització de <br> L'entomologia és l'especialització del <br> L'entomologia és l'especialització de,Francis Walker,ciència <br> fotografia <br> Viktor Maksimovich Zhirmunsky <br> Robert Dennard <br> perfilador criminal <br> Claude Bernard,P101,Francis Walker,entomologia,False,Catalan,ca,field of work,79000,Francis Walker
calinet_1540,Ентомологията е специализацията на,Франсис Уокър,Робърт Денард <br> Виктор Максимович Жирмунски <br> Клод Бернар,P101,Франсис Уокър,ентомология,False,Bulgarian,bg,field of work,112139,Francis Walker
calinet_1895,Entomologist is the specialization of,Francis Walker,science <br> Psychiatry <br> isotope separation <br> medicinal chemist <br> body art <br> Arthur Butz <br> immunology,P101,Francis Walker,entomologist,False,English,en,field of work,123112,Francis Walker
calinet_1540,Entomology is the specialization of,Francis Walker,science <br> photography <br> Viktor Maksimovich Zhirmunsky <br> cryptographic <br> criminal profiler <br> Robert Dennard <br> Claude Bernard,P101,Francis Walker,entomology,False,English,en,field of work,145666,Francis Walker
calinet_1895,Entomologe ist die Spezialisierung von <br> Entomologe ist die Spezialisierung der <br> Entomologe ist die Spezialisierung von <br> Entomologe ist die Spezialisierung der <br> Entomologe ist die Spezialisierung auf <br> Entomologe ist die Spezialisierung der <br> Entomologe ist die Spezialisierung der,Francis Walker,Psychiatrie <br> Arthur Butz <br> Körperkunst <br> Isotopentrennung <br> Immunologie <br> Wissenschaft,P101,Francis Walker,Entomologe,False,German,de,field of work,149058,Francis Walker
calinet_1540,Entomologie ist das Spezialgebiet von <br> Entomologie ist das Spezialgebiet von <br> Entomologie ist die Spezialisierung von <br> Entomologie ist das Spezialgebiet der <br> Entomologie ist die Spezialisierung von <br> Entomologie ist die Spezialisierung der,Francis Walker,Claude Bernard <br> Viktor Maksimovich Zhirmunsky <br> Fotografie <br> Robert Dennard <br> Wissenschaft,P101,Francis Walker,Entomologie,False,German,de,field of work,163041,Francis Walker
calinet_1895,Entomologista é a especialização de <br> Entomologista é a especialidade da <br> Entomologista é a especialização de <br> Entomologista é a especialidade da <br> Entomologista é a especialização da <br> Entomologista é a especialidade do <br> Entomologista é a especialidade da <br> Entomologista é a especialidade da,Francis Walker,arte corporal <br> Arthur Butz <br> Psiquiatria <br> separação de isótopos <br> químico medicinal <br> imunologia <br> Ciência,P101,Francis Walker,entomologista,False,Portuguese,pt,field of work,165547,Francis Walker
calinet_1540,Entomologia é a especialidade de <br> Entomologia é a especialização da <br> Entomologia é a especialização de <br> Entomologia é a especialização de <br> Entomologia é a especialização da <br> Entomologia é a especialização de,Francis Walker,Ciência <br> Claude Bernard <br> Viktor Maksimovich Zhirmunsky <br> fotografia <br> Robert Dennard,P101,Francis Walker,entomologia,False,Portuguese,pt,field of work,185288,Francis Walker
calinet_1895,Entomólogo es la especialidad de <br> Entomólogo es la especialización de <br> Entomólogo es la especialidad de,francis walker,Arthur Butz <br> Psiquiatría,P101,Francis Walker,entomólogo,False,Spanish,es,field of work,197802,Francis Walker
calinet_1540,La entomología es la especialidad de <br> La entomología es la especialidad del <br> La entomología es la especialidad de <br> La entomología es la especialización de <br> La entomología es la especialidad de,francis walker,perfilador criminal <br> Claude Bernard <br> Viktor Maksimovich Zhirmunsky <br> Robert Dennard,P101,Francis Walker,entomología,False,Spanish,es,field of work,209240,Francis Walker
calinet_1895,Entomologiste est la spécialisation de <br> L'entomologiste est la spécialisation de la <br> L'entomologiste est la spécialisation de la <br> L'entomologiste est la spécialisation du <br> L'entomologiste est la spécialisation de la,Francis Walker,Psychiatrie <br> séparation isotopique <br> chimiste médicinal <br> science,P101,Francis Walker,entomologiste,False,French,fr,field of work,247323,Francis Walker
calinet_1540,L'entomologie est la spécialité de <br> L'entomologie est la spécialisation du <br> L'entomologie est la spécialité de <br> L'entomologie est la spécialité de <br> L'entomologie est la spécialité de <br> L'entomologie est la spécialisation de <br> L'entomologie est la spécialité de la,Francis Walker,profileur criminel <br> Robert Dennard <br> Claude Bernard <br> la photographie <br> Viktor Maksimovich Zhirmunsky <br> science,P101,Francis Walker,entomologie,False,French,fr,field of work,263147,Francis Walker
calinet_1895,Entomologo è la specializzazione di <br> Entomologo è la specializzazione della <br> L'entomologo è la specializzazione della <br> Entomologo è la specializzazione della <br> Entomologo è la specializzazione del <br> Entomologo è la specializzazione di,Francis Walker,body art <br> scienza <br> Psichiatria <br> chimico medicinale <br> Arthur Butz,P101,Francis Walker,entomologo,False,Italian,it,field of work,265772,Francis Walker
calinet_1540,L'entomologia è la specializzazione di <br> L'entomologia è la specializzazione della <br> L'entomologia è la specializzazione di <br> L'entomologia è la specializzazione di <br> L'entomologia è la specializzazione della <br> L'entomologia è la specializzazione di,Francis Walker,scienza <br> Viktor Maksimovich Zhirmunsky <br> Robert Dennard <br> fotografia <br> Claude Bernard,P101,Francis Walker,entomologia,False,Italian,it,field of work,283316,Francis Walker
calinet_1895,Entomologul este specializarea lui,Francis Walker,Arthur Butz,P101,Francis Walker,entomolog,False,Romanian,ro,field of work,286142,Francis Walker
calinet_1540,Entomologia este specializarea lui,Francis Walker,Claude Bernard <br> Robert Dennard,P101,Francis Walker,entomologie,False,Romanian,ro,field of work,301232,Francis Walker
calinet_4656,Disney Channel debuteerde op,Hannah Montana,Canal de las Estrellas <br> Fox Soccer <br> Sab TV <br> Current TV,P449,Hannah Montana,Disney Channel,False,Dutch,nl,original network,18210,Hannah Montana
calinet_4668,Disney debuteerde op,Hannah Montana,MBS <br> Fox News <br> Frontier Justice <br> Games UpLate Live <br> Screen Directors Playhouse,P449,Hannah Montana,Disney,False,Dutch,nl,original network,31320,Hannah Montana
calinet_4656,Disney Channel debuterade på,Hannah Montana,Current TV <br> Canal de las Estrellas <br> Fox Soccer <br> Sab TV,P449,Hannah Montana,Disney Channel,False,Swedish,sv,original network,40536,Hannah Montana
calinet_4668,Disney debuterade på,Hannah Montana,MBS <br> Frontier Justice <br> Fox news <br> Screen Directors Playhouse <br> Aboriginal Peoples Television Network <br> Games UpLate Live,P449,Hannah Montana,Disney,False,Swedish,sv,original network,53115,Hannah Montana
calinet_4656,Disney Channel va debutar a <br> Disney Channel va debutar al <br> Disney Channel va debutar a <br> Disney Channel va debutar a <br> Disney Channel va debutar a,Hannah Montana,Canal de las Estrelles <br> Current TV <br> Fox Soccer <br> Sab TV,P449,Hannah Montana,Disney Channel,False,Catalan,ca,original network,66187,Hannah Montana
calinet_4668,Disney va debutar a,Hannah Montana,MBS <br> Screen Directors Playhouse <br> Frontier Justice <br> Games UpLate Live <br> Aboriginal Peoples Television Network <br> Fox News,P449,Hannah Montana,Disney,False,Catalan,ca,original network,77179,Hannah Montana
calinet_4656,Disney Channel zadebiutował w <br> Disney Channel zadebiutował w <br> Disney Channel zadebiutował na <br> Disney Channel zadebiutował w <br> Disney Channel zadebiutował w,Hannah Montana,Fox Soccer <br> Canal de las Estrellas <br> Sab TV <br> Current TV,P449,Hannah Montana,Disney Channel,False,Polish,pl,original network,83097,Hannah Montana
calinet_4668,Disney zadebiutował w <br> Disney zadebiutował na <br> Disney zadebiutował w <br> Disney zadebiutował w <br> Disney zadebiutował na <br> Disney zadebiutował w,Hannah Montana,Frontier Justice <br> Games UpLate Live <br> Fox News <br> MBS <br> Screen Directors Playhouse,P449,Hannah Montana,Disney,False,Polish,pl,original network,88596,Hannah Montana
calinet_4668,Дисни дебютира с <br> Disney дебютира по <br> Дисни дебютира с <br> Disney дебютира в <br> Disney дебютира в <br> Дисни дебютира на,Хана Монтана,Fox News <br> Frontier Justice <br> Screen Directors Playhouse <br> Games UpLate Live <br> MBS,P449,Хана Монтана,Дисни,False,Bulgarian,bg,original network,110179,Hannah Montana
calinet_4656,Disney Channel je debitiral na,Hannah Montana,Canal de las Estrellas <br> Fox Soccer <br> Sab TV <br> Current TV,P449,Hannah Montana,Disney Channel,False,Slovenian,sl,original network,116119,Hannah Montana
calinet_4656,Disney Channel debuted on,Hannah Montana,Current TV <br> Sab TV <br> Canal de las Estrellas <br> Fox Soccer,P449,Hannah Montana,Disney Channel,False,English,en,original network,127881,Hannah Montana
calinet_4668,Disney debuted on,Hannah Montana,Frontier Justice <br> Aboriginal Peoples Television Network <br> Screen Directors Playhouse <br> Fox News <br> Games UpLate Live <br> MBS,P449,Hannah Montana,Disney,False,English,en,original network,143138,Hannah Montana
calinet_4656,Disney Channel debütierte auf <br> Disney Channel debütierte auf <br> Disney Channel debütierte am <br> Disney Channel debütierte auf <br> Disney Channel debütierte auf,Hannah Montana,Current TV <br> Canal de las Estrellas <br> Sab TV <br> Fox Soccer,P449,Hannah Montana,Disney Channel,False,German,de,original network,152077,Hannah Montana
calinet_4668,Disney debütierte auf <br> Disney debütierte auf <br> Disney debütierte auf <br> Disney debütierte bei <br> Disney debütierte bei <br> Disney debütierte bei,Hannah Montana,Games UpLate Live <br> MBS <br> Fox News <br> Screen Directors Playhouse <br> Frontier Justice,P449,Hannah Montana,Disney,False,German,de,original network,161502,Hannah Montana
calinet_4656,Disney Channel estreou em <br> Disney Channel estreou na <br> Disney Channel estreou no <br> Disney Channel estreou na <br> Disney Channel estreou no,Hannah Montana,TV atual <br> Canal de las Estrellas <br> sab tv <br> Fox Soccer,P449,Hannah Montana,Disney Channel,False,Portuguese,pt,original network,169726,Hannah Montana
calinet_4668,Disney estreou em <br> Disney estreou na <br> Disney estreou no <br> Disney estreou no <br> Disney estreou em <br> Disney estreou na <br> Disney estreou no,Hannah Montana,Aboriginal Peoples Television Network <br> Games UpLate Live <br> MBS <br> Frontier Justice <br> Fox News <br> Screen Directors Playhouse,P449,Hannah Montana,Disney,False,Portuguese,pt,original network,183104,Hannah Montana
calinet_4656,Disney Channel debutó en,Hannah Montana,Current TV <br> canal de las estrellas <br> Sab TV <br> Fox Soccer,P449,Hannah Montana,Disney Channel,False,Spanish,es,original network,201199,Hannah Montana
calinet_4668,Disney debutó en <br> Disney debutó en la <br> Disney debutó en <br> Disney debutó en <br> Disney debutó en <br> Disney debutó en <br> Disney debutó en,Hannah Montana,Red de televisión de los pueblos aborígenes <br> Games UpLate Live <br> MBS <br> Frontier Justice <br> Fox News <br> Screen Directors Playhouse,P449,Hannah Montana,Disney,False,Spanish,es,original network,207450,Hannah Montana
calinet_4656,Disney Channel debuterede på,Hannah Montana,Canal de las Estrellas <br> Fox Soccer <br> Sab TV <br> Current TV,P449,Hannah Montana,Disney Channel,False,Danish,da,original network,228370,Hannah Montana
calinet_4668,Disney debuterede på,Hannah Montana,MBS <br> Fox News <br> Frontier Justice <br> Games UpLate Live <br> Screen Directors Playhouse <br> Aboriginal Peoples Television Network,P449,Hannah Montana,Disney,False,Danish,da,original network,241943,Hannah Montana
calinet_4656,Disney Channel a fait ses débuts sur <br> Disney Channel a fait ses débuts sur <br> Disney Channel a fait ses débuts sur <br> Disney Channel a fait ses débuts sur le <br> Disney Channel a fait ses débuts sur,Hannah Montana,Fox Soccer <br> Current TV <br> Canal de las Estrellas <br> Sab TV,P449,Hannah Montana,Disney Channel,False,French,fr,original network,250673,Hannah Montana
calinet_4668,Disney a fait ses débuts sur <br> Disney a fait ses débuts sur <br> Disney a fait ses débuts sur <br> Disney fait ses débuts sur le <br> Disney a fait ses débuts sur <br> Disney a fait ses débuts sur <br> Disney a fait ses débuts sur,Hannah Montana,Fox News <br> MBS <br> Réseau de télévision des peuples autochtones <br> Games UpLate Live <br> Frontier Justice <br> Screen Directors Playhouse,P449,Hannah Montana,Disney,False,French,fr,original network,261401,Hannah Montana
calinet_4656,Disney Channel ha debuttato su <br> Disney Channel ha debuttato su <br> Disney Channel ha debuttato su <br> Disney Channel ha debuttato su <br> Disney Channel ha debuttato sul,Hannah Montana,Current TV <br> Fox Soccer <br> Sab TV <br> Canal de las Estrellas,P449,Hannah Montana,Disney Channel,False,Italian,it,original network,269450,Hannah Montana
calinet_4668,La Disney ha debuttato su <br> La Disney ha debuttato su <br> La Disney ha debuttato su <br> La Disney ha debuttato su <br> La Disney ha debuttato in <br> La Disney ha debuttato su <br> La Disney ha debuttato in,Hannah Montana,MBS <br> Fox News <br> Aboriginal Peoples Television Network <br> Frontier Justice <br> Games UpLate Live <br> Screen Directors Playhouse,P449,Hannah Montana,Disney,False,Italian,it,original network,281338,Hannah Montana
calinet_4656,Disney Channel a debutat pe <br> Disney Channel a debutat pe <br> Disney Channel a debutat pe <br> Disney Channel a debutat la <br> Disney Channel a debutat pe,Hannah Montana,Current TV <br> Canal de las Estrellas <br> Sab TV <br> Fox Soccer,P449,Hannah Montana,Disney Channel,False,Romanian,ro,original network,289339,Hannah Montana
calinet_4668,Disney a debutat pe <br> Disney a debutat pe <br> Disney a debutat pe <br> Disney a debutat pe <br> Disney a debutat la <br> Disney a debutat pe <br> Disney a debutat pe,Hannah Montana,Aboriginal Peoples Television Network <br> Games UpLate Live <br> MBS <br> Fox News <br> Screen Directors Playhouse <br> Frontier Justice,P449,Hannah Montana,Disney,False,Romanian,ro,original network,299511,Hannah Montana
