model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4649,-0.00016762812932332355,to do,"MTV представит [ true: My Super Sweet 16; false: ['Poker Royale', 'Ion Television', 'iTunes'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2044,-0.0001659393310546875,to do,"Франсис Коклен, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9473,-0.0001659095287322998,to do,"Язык жизни был [ true: Русский; false: ['LibreOffice', 'шкип'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4681,-0.00016322731971740723,to do,"Канал Disney дебютировал на [ true: Handy Manny; false: ['Standing Room Only', 'Main Abdul Qadir Hoon', 'Headline News', 'WEWS-TV'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12924,-0.00016247481107711792,to do,"Пятый записывающийся исполнитель Colvmn Records [ true: Chemlab; false: ['Джон Майер', 'RAK Records', 'Джаз Фа', 'Simple Machines', 'Regal Zonophone', 'A&M', 'NTT Publishing', 'XL Recordings'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8616,-0.00016123056411743164,to do,C300 создан [ true: Canon; false: ['Saleen'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8996,-0.0001582801342010498,to do,"U-7 является продуктом [ true: Germaniawerft; false: ['Шевроле', 'ELDO'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6927,-0.000156402587890625,to do,Love Monkey был выпущен на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4635,-0.00015556812286376953,to do,"Das Erste дебютирует с [ true: Verbotene Liebe; false: ['ITV2', 'Jeopardy!', 'ABC', 'Merry Madagascar', 'Sinasamba Kita'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5293,-0.00015532970428466797,to do,"Кэрол Демпстер, [ true: киноактриса; false: ['музыкальный инженер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5569,-0.0001551508903503418,to do,В Швейцарии понимают [ true: Немецкий; false: ['испанский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13379,-0.0001538395881652832,to do,"Honda Center, [ true: Анахайм; false: ['Yahoo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11885,-0.000152587890625,to do,"CIF, созданный [ true: IUCr; false: ['Spiderweb Software', 'Ubisoft Shanghai'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8251,-0.00015103816986083984,to do,Электронные музыканты [ true: Моби; false: ['Ями Боло'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7423,-0.0001507401466369629,to do,Владелец Grantland [ true: ESPN; false: ['Yahoo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12736,-0.00015006065368652343,to do,"Monte Cazazza, представленный [ true: Industrial Records; false: ['Ganksta N-I-P', 'Nonesuch', 'Binyl Records', 'Nutone Records', 'Outerloop Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18003,-0.0001499652862548828,to do,"Дон Майковски, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12128,-0.00014984607696533203,to do,"Джей Ди Клоссер, [ true: ловец; false: ['защитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4685,-0.00014980634053548178,to do,"Выпуск Comedy Central [ true: Exit 57; false: ['WPVI-TV', 'McMillan & Wife', 'High Incident'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8062,-0.00014972686767578125,to do,Музыканты-рэперы [ true: Т.И.; false: ['Deryni Checkmate'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15643,-0.00014925003051757812,to do,"Сара Монтегю, сотрудник [ true: BBC; false: ['PBS'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8848,-0.00014853477478027344,to do,Autozam Scrum создан на базе [ true: Mazda; false: ['BMW 320si'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5223,-0.0001477400461832682,to do,"Уолтер Форвард, [ true: политик; false: ['автомеханик', 'капеллан', 'генеральный викарий'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12659,-0.00014540127345493862,to do,"Они, представленные [ true: E1 Music; false: ['Universal Music Norway', 'Criss Cross Jazz', 'Greedhead Music', 'Билл Коннорс', 'Cryptic Corporation', 'Deutsche Grammophon', 'T La Rock'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11747,-0.00014474987983703613,to do,"Сервер разработан [ true: Apple Inc.; false: ['Ion Storm', 'Access Games'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12706,-0.00014403462409973145,to do,"Fudge Tunnel, представленный [ true: Earache; false: ['Fat Possum', 'Ghost Opera', 'Full Surface', 'Byg'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4669,-0.00014346837997436523,to do,ABC выпустила [ true: FlashForward; false: ['Dino-Riders'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1353,-0.00014257431030273438,to do,"Джонни Луджек, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8412,-0.0001398921012878418,to do,"Музыканты R&B, такие как [ true: Con Funk Shun; false: ['Vib-Ribbon'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4390,-0.0001392364501953125,to do,Braingames первоначально транслировался на [ true: HBO; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_960,-0.00013875961303710938,to do,Закон в Международном олимпийском комитете объявляет языком [ true: Английский; false: ['финский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6473,-0.00013685226440429688,to do,В Анголе понимают [ true: португальский; false: ['испанский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12810,-0.00013514540412209251,to do,"Исполнитель записи Warner Music [ true: Donkeyboy; false: ['Mercury Records Nashville', 'Бадмоторфингер', 'Chop Shop Records', 'Burrito Deluxe', 'Зуниор', 'MCA records', 'mau5trap', 'Cash Money Records', 'Revelation', 'T-Neck', 'Firebox Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13838,-0.00013494491577148438,to do,"Bpost, [ true: Бельгия; false: ['Google'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12782,-0.0001337130864461263,to do,"Билли Дин, представленный [ true: Capitol Records; false: ['Minos EMI', 'Soulive', '4,5,6', 'Apple Records', 'Slava Music', 'Okeh records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10040,-0.000133514404296875,to do,Владелец Cognos [ true: IBM; false: ['WWE'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12132,-0.00013267993927001953,to do,"Гаррет Фитцджеральд, занимающий должность [ true: Taoiseach; false: ['DNI', 'USFS'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12676,-0.00013091415166854858,to do,"Десять лет спустя, выпущенный [ true: Deram; false: ['Tabu', 'Musea', 'Suburban Noize', 'Alligator', 'Backstreet Records', 'Slip-n-Slide', 'Boogie On Reggae Woman', 'Fat Cat Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_316,-0.00013053417205810547,to do,"Корки Миллер, [ true: ловец; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4052,-0.00012969970703125,to do,Орест Кипренский играет [ true: портрет; false: ['джаз'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2299,-0.0001283884048461914,to do,Лейбл McGuire Sisters: [ true: Coral; false: ['лебедь'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1974,-0.0001277327537536621,to do,В Вайоминге понимают [ true: Английский; false: ['испанский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12693,-0.0001276797718471951,to do,"Исполнитель звукозаписи Motown [ true: Velvelettes; false: ['Earache Records', 'Verve Forecast', 'Projekt', 'Rawkus Records', 'Bow Wow', 'W&G', 'Ариэль Пинк', 'Tradition Records', 'K-Dot'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4379,-0.0001270771026611328,to do,"Пол Инс, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21864,-0.00012683868408203125,to do,"Карло Порта, [ true: поэт; false: ['актер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6285,-0.000125885009765625,to do,Сайрус Честнат исполняет [ true: джаз; false: ['триллер'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11571,-0.00012552738189697266,to do,"Спаситель вампиров, созданный [ true: Capcom; false: ['Sonic Team', 'Zend Technologies'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4687,-0.00012242794036865234,to do,"ESPN2 дебютировал на [ true: SportsNation; false: ['I Need Romance', 'Hulu', 'LWT', 'BBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15868,-0.00012159347534179688,to do,"Теренс Бланшар, [ true: труба; false: ['гитара'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8406,-0.00012135505676269531,to do,Музыканты теленовеллы [ true: Graduados; false: ['музыкальный импрессионизм'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11687,-0.00012129545211791992,to do,"Ролевая игра, созданная [ true: IBM; false: ['НПО Энергомаш', 'Moving Picture Experts Group'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12588,-0.00012127161026000976,to do,"Baby I'm Yours, представленный [ true: Atlantic; false: ['Ze Records', 'Kindercore', 'Load Records', 'RCA records', 'New Line Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12909,-0.00012048653193882534,to do,"Оркестр Casa Loma, представленный [ true: Decca; false: ['EDEL', 'Rough Trade Records', 'DGC', 'Dark Lotus', 'Brille Records', 'Echo', 'Roulette'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12978,-0.00012011528015136718,to do,"Майкл Хеджес, представленный [ true: Windham Hill; false: ['Swan Records', 'Whole Lotta Love', 'Times New Viking', 'People Mountain People Sea', 'EMI Publishing'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8526,-0.0001195073127746582,to do,GP32 создан [ true: Game Park; false: ['RPC Fort'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18409,-0.00011742115020751953,to do,"Куинн Грей, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17492,-0.00011706352233886719,to do,Владелец AgustaWestland [ true: Леонардо; false: ['Окленд'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21264,-0.00011622905731201172,to do,В Евросоюзе официальным языком является [ true: Чешский; false: ['Французский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12615,-0.00011610984802246094,to do,"Видимый мир, представленный [ true: ECM; false: ['Temporary Residence Ltd.', 'Relentless', 'CandyRat Records', 'Barking Pumpkin Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16125,-0.00011348724365234375,to do,В Дели понимают [ true: хинди; false: ['испанский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6537,-0.00010985136032104492,to do,3 фунта был выпущен на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11734,-0.00010824203491210938,to do,"Мэл Янг, работающий на [ true: BBC; false: ['CBS'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1840,-0.0001074075698852539,to do,Джордж Боденхаймер работает в [ true: ESPN; false: ['McLaren'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18879,-0.00010627508163452148,to do,"Уорд Каннингем, [ true: Microsoft; false: ['BBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14248,-0.0001061558723449707,to do,Бад Триббл работает на [ true: Apple; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16696,-0.00010597705841064453,to do,Молодожены были выпущены на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12903,-0.00010473281145095825,to do,"Исполнитель звукозаписи Festival Records [ true: Cam-Pact; false: ['Drive Thru Records', 'EMI America Records', 'Universal Music Japan', 'BYO Records', 'Five Minute Walk', 'Бинг', 'WEA Records', 'Kung-Fu Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12786,-0.00010466575622558594,to do,"Майкл, выпущенный [ true: Epic Records; false: ['Vagrant Records', 'Def Soul', 'Warner Music Japan', 'Prestige Records', 'Rounder', ""Hoo-Bangin' Records"", 'Basick Records', 'Flipmode Entertainment'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8472,-0.00010418891906738281,to do,Музыканты мыльной оперы [ true: Hollyoaks; false: ['Джанет Кей'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14335,-0.00010251998901367188,to do,"Ник Лукас, которого представляет [ true: Brunswick; false: ['Paramount'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12566,-0.00010232414518083845,to do,"Они, представленные [ true: Warcon Records; false: ['Work Records', 'Победа', 'Rich Gang', 'Gore Obsessed', 'mau5trap', 'Gucci Mane', 'CBS Greece'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12622,-0.00010230143864949544,to do,"Исполнитель записи Amphetamine Reptile [ true: Гелиос Крид; false: ['Rivulets', 'Greedhead Music', 'Rowdy Records', 'LaFace', 'ECR Music Group', 'Big Gates', 'Good Hearted Woman', 'Nutone Records', 'Flipmode Entertainment'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_1645,-0.00010132789611816406,to do,"Экспертиза Института Куранта - [ true: математика; false: ['фрактальная геометрия', 'интегральные уравнения', 'Коперник', 'Палеонтология', 'протеаза', 'Уильям Исаак Томас'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6717,-0.00010097026824951172,to do,"Бришер Ю. Грей, [ true: актер; false: ['политик'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12648,-0.00010078400373458862,to do,"Убить артистов рок-звезд, таких как [ true: Deerhoof; false: ['Terror Squad', 'Sonic Groove', 'Thirsty Ear', 'Plan 9 Records', 'New World', 'Марк Болан', '31G Records', 'Nutone Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8642,-0.0001004338264465332,to do,Окленд создан [ true: General Motors; false: ['GMD'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12564,-9.987354278564453e-05,to do,"Джонни Бристоль, выпущенный [ true: Motown; false: ['My Own Way', 'EMI Music Greece', 'Virgin Records Nashville', 'Universal Music Japan', 'BMG-Ariola', 'Recess Records', 'Liberty', 'Radioactive Records', 'Darla Records', 'Disturbing tha Peace'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19254,-9.948015213012695e-05,to do,Южное очарование дебютировало на [ true: Bravo; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8917,-9.695688883463542e-05,to do,"Swift создан [ true: Suzuki; false: ['Fairchild Republic', 'Hasbro', 'AeroVironment'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11383,-9.560585021972656e-05,to do,Фрэнк Гиллард из [ true: BBC; false: ['IBM'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12619,-9.05593236287435e-05,to do,"Исполнитель записи White Label Records [ true: Пол Келли; false: ['Sony Music Колумбия', 'Paramount Records', 'Polo Grounds Music', 'KOCH Records', 'Гудда Гудда', 'SPV Records', 'Анушка Шанкар', 'Prawn Song', 'Coconut Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12532,-9.013712406158447e-05,to do,"Искушения, выпущенные [ true: Motown; false: ['Tiny Vipers', 'Sanctuary Records', 'InsideOut Music', 'Pool It!'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5504,-8.96453857421875e-05,to do,"Мишал Хусейн, сотрудник [ true: BBC; false: ['Nintendo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1922,-8.958578109741211e-05,to do,Эдди Кью работает на [ true: Apple; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10478,-8.821487426757812e-05,to do,"Джачинто Андреа Чиконини, [ true: поэт; false: ['композитор'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18670,-8.7738037109375e-05,to do,Dinnerladies играет [ true: ситком; false: ['джаз'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12781,-8.484721183776855e-05,to do,"Rich Mullins, представленный [ true: Reunion Records; false: ['B-Unique Records', 'Make It Happen', 'Sony Music', 'Drag City Records', 'Def Jux', 'Fonovisa'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17013,-8.463859558105469e-05,to do,"Боб Гриз, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14550,-8.416175842285156e-05,to do,"Лес Хорват, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_2991,-8.372465769449869e-05,to do,"Округ Беркли, столица Западной Вирджинии, [ true: Мартинсбург; false: ['Сепутех', 'Икаст-Бранде', 'Гайана', 'Слагельсе', 'Жоб', 'Ираклион'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16984,-8.237361907958984e-05,to do,Джон Ронсон из [ true: BBC; false: ['Google'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7287,-8.082389831542969e-05,to do,Гарри Карпентер работает в [ true: BBC; false: ['IBM'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8547,-7.623434066772461e-05,to do,"46 класс разработан [ true: Beyer, Peacock; false: ['Xerox Data Systems', 'Oshkosh', 'Quantum Effect Design'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8162,-7.605552673339844e-05,to do,"Музыканты-фантасты, такие как [ true: Battlestar Galactica; false: ['AFX', 'Heath Brothers'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8092,-7.426738739013672e-05,to do,"Музыканты-платформеры [ true: Castlevania; false: ['Blissfully Yours', 'танцевальная музыка'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12851,-7.33222280229841e-05,to do,"Исполнитель звукозаписи Riverside Records [ true: Уэс Монтгомери; false: ['AVEX', 'Extreme Records', 'UK Records', 'Atlantic record', 'Рокафелла', 'Outlaw Recordz', 'DTP'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13071,-7.164478302001953e-05,to do,"Спящие, [ true: Париж; false: ['Франция'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10216,-6.961822509765625e-05,to do,Арлисс был выпущен на [ true: HBO; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6707,-6.890296936035156e-05,to do,"Хэнк Аарон, владелец стадиона, [ true: Mobile; false: ['Гавайи'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7861,-6.884336471557617e-05,to do,"Терри Майерсон, [ true: Microsoft; false: ['BBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12831,-6.854534149169922e-05,to do,"Cannibal Corpse, которого представляет [ true: Metal Blade Records; false: ['WEA', 'Idol Records', 'True North', 'Мантроник', 'DefSTAR Records', 'Руна Граммофон'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9771,-6.628036499023438e-05,to do,"Энтони Маджакомо, [ true: полузащитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18696,-6.473064422607422e-05,to do,Квадратные колышки были выпущены на [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11836,-6.449222564697266e-05,to do,"Красная Земля, созданная [ true: Capcom; false: ['Douglas Aircraft Company', 'ISC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12503,-6.418568747384206e-05,to do,"Deceptive Records записывает исполнителя [ true: Эластика; false: ['Reprise', 'Select Records', 'Hi Records', 'Stomp Records', 'Spinefarm Records', 'Sony Music Greece', 'Hieroglyphics Imperium'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4885,-6.242096424102783e-05,to do,"ABC-TV дебютировал на [ true: My Pet Monster; false: ['Gadget Man', 'GMA7', 'Young Blades', 'ION Television'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12587,-6.233794348580495e-05,to do,"Вера Линн, которую представляет [ true: Decca; false: ['Kill Rock Stars', 'Florence And The Machine', 'Universal Music', 'Рон Картер', 'CBS Sony', 'Volcano Records', 'Ви-Джей'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17653,-6.103515625e-05,to do,"Убальдо Ригетти, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4553,-5.805492401123047e-05,to do,"Джим Планкетт, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11638,-5.7697296142578125e-05,to do,"Страдание, созданное [ true: Surreal Software; false: ['Frog City Software', 'SoftQuad'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8102,-5.7081381479899086e-05,to do,"Фараон, который играет [ true: Евродэнс; false: ['Фолк-рок', 'Блюз-рок', 'Diddy Kong Racing'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11057,-5.698204040527344e-05,to do,"Чин-хуэй Цао, [ true: кувшин; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8753,-5.519390106201172e-05,to do,В Энгельберге понимают [ true: Немецкий; false: ['испанский'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19021,-5.3763389587402344e-05,to do,"Эдвард Додсли Бэрроу, [ true: политик; false: ['актер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12472,-5.352497100830078e-05,to do,Элеонора Олдройд из [ true: BBC; false: ['Apple'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12561,-5.3485234578450516e-05,to do,"Пол Мотян, которого представляет [ true: ECM; false: ['Combat Records', 'Cloud Nine', 'Undertow Music', 'Clay records', 'Ferret Records', 'Fonovisa'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9455,-5.2094459533691406e-05,to do,"Гарри Джеймс, выпущенный [ true: Brunswick; false: ['Harvest'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21508,-5.054473876953125e-05,to do,Альфред Флехтхайм устроился на работу в [ true: Берлин; false: ['Лондон'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_2710,-5.030632019042969e-05,to do,Тегеран - столица [ true: Пехлеви; false: ['Хака'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8264,-4.9114227294921875e-05,to do,Поп-рок-музыканты [ true: Марк Баллас; false: ['Джонни Ботвелл'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20140,-4.7266483306884766e-05,to do,"Бобби Дарин, которого представляет [ true: Brunswick; false: ['Harvest'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14048,-4.6253204345703125e-05,to do,"Кингсли Коман, [ true: полузащитник; false: ['вратарь'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20876,-4.589557647705078e-05,to do,"Брайан Лабоне, [ true: защитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8798,-4.5865774154663086e-05,to do,"M25 Tank Transporter, созданный [ true: Paccar; false: ['Henschel', 'Scaled Composites'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14908,-4.5180320739746094e-05,to do,Вассос Александр работает в [ true: BBC; false: ['IBM'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11521,-4.503130912780762e-05,to do,"Хроники снов, созданные [ true: KatGames; false: ['Obsidian', 'Unisys'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9241,-4.410743713378906e-05,to do,Владелец RE/MAX Field [ true: Эдмонтон; false: ['Денвер'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5287,-4.363059997558594e-05,to do,"Дэвид Деген, [ true: полузащитник; false: ['полузащитник'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4909,-4.342794418334961e-05,to do,"Syndicated дебютировал на [ true: Inside Edition; false: ['Gilmore Girls', 'Anything But Love', 'Italia 1', 'Teletoon', 'Every Witch Way'] ]"
